H3 Encoding - Res=6,Citation,Arrest,Search Conducted,Fatal,Alcohol,Accident,Personal Injury,Property Damage,Stops - ASIAN,Stops - BLACK,Stops - HISPANIC,Stops - OTHER,Stops - WHITE,Search Conducted - ASIAN,Search Conducted - BLACK,Search Conducted - HISPANIC,Search Conducted - OTHER,Search Conducted - WHITE,Citation - ASIAN,Citation - BLACK,Citation - HISPANIC,Citation - OTHER,Citation - WHITE,Arrest - ASIAN,Arrest - BLACK,Arrest - HISPANIC,Arrest - OTHER,Arrest - WHITE,Stops,Longitude,Latitude,geometry,Stops - % Total - ASIAN,Stops - % Total - BLACK,Stops - % Total - HISPANIC,Stops - % Total - OTHER,Stops - % Total - WHITE,Arrest - % Total - ASIAN,Arrest - % Total - BLACK,Arrest - % Total - HISPANIC,Arrest - % Total - OTHER,Arrest - % Total - WHITE,Citation - % Total - ASIAN,Citation - % Total - BLACK,Citation - % Total - HISPANIC,Citation - % Total - OTHER,Citation - % Total - WHITE,Search Conducted - % Total - ASIAN,Search Conducted - % Total - BLACK,Search Conducted - % Total - HISPANIC,Search Conducted - % Total - OTHER,Search Conducted - % Total - WHITE,Citation per Fatal,Citation per Alcohol,Citation per Accident,Citation per Personal Injury,Citation per Property Damage,Arrest per Fatal,Arrest per Alcohol,Arrest per Accident,Arrest per Personal Injury,Arrest per Property Damage,Search Conducted per Fatal,Search Conducted per Alcohol,Search Conducted per Accident,Search Conducted per Personal Injury,Search Conducted per Property Damage,Stops per Fatal,Stops per Alcohol,Stops per Accident,Stops per Personal Injury,Stops per Property Damage,BLACK + HISPANIC Stops - % Total,BLACK + HISPANIC Arrest - % Total,BLACK + HISPANIC Citation - % Total,BLACK + HISPANIC Search Conducted - % Total
86f04295fffffff,34191.0,1352.0,2440.0,13.0,15.0,1220.0,417.0,870.0,3167,44223,21264,5030,19098,37,1491,581,48,279,1179,15668,8988,1601,6598,16,776,369,24,166,92986,-77.01308211415585,38.89962024671635,"((39.045102331407335, -77.02447786051708), (39.01050608580684, -76.9902292683778), (38.86543401522248, -76.97881099436991), (38.75435544466682, -77.00160289262108), (38.788311817643894, -77.03589573068379), (38.93398809354429, -77.04735256165317), (39.045102331407335, -77.02447786051708))",0.03405889058567956,0.47558772288301465,0.2286795861742628,0.054094164712967546,0.20538575699567677,0.011834319526627219,0.5739644970414202,0.2729289940828402,0.01775147928994083,0.1227810650887574,0.034482758620689655,0.45824924687783336,0.26287619549004126,0.04682518791494838,0.19297475943961861,0.015163934426229509,0.6110655737704918,0.23811475409836066,0.019672131147540985,0.11434426229508196,2630.076923076923,2279.4,28.025409836065574,81.99280575539568,39.3,104.0,90.13333333333334,1.1081967213114754,3.2422062350119902,1.554022988505747,187.69230769230768,162.66666666666666,2.0,5.851318944844125,2.8045977011494254,7152.7692307692305,6199.066666666667,76.21803278688525,222.98800959232614,106.88045977011494,0.7042673090572774,0.8468934911242604,0.7211254423678746,0.8491803278688524
86f042977ffffff,63697.0,1006.0,1721.0,32.0,16.0,3656.0,1588.0,1909.0,10916,30636,19363,9934,78879,70,579,326,72,670,4439,13035,8568,4048,33386,39,322,202,42,398,150029,-77.11589118985347,39.00327435262381,"((39.14999980236713, -77.1272186238414), (39.11484773908474, -77.0929726016898), (38.96853898188693, -77.0816222744806), (38.85676844034806, -77.10447950237435), (38.89127155220487, -77.13877031173726), (39.038195661520575, -77.15015924457893), (39.14999980236713, -77.1272186238414))",0.07275926654180191,0.20420052123256172,0.1290617147351512,0.06621386531937158,0.5257583533850122,0.03876739562624255,0.32007952286282304,0.20079522862823063,0.041749502982107355,0.3956262425447316,0.0696893103285869,0.20464072091307284,0.1345118294425169,0.06355087366751966,0.5241377144920483,0.04067402672864614,0.33643230679837305,0.189424753050552,0.041836141778036025,0.389308541545613,1990.53125,3981.0625,17.422592997811815,40.11146095717884,33.36668412781561,31.4375,62.875,0.275164113785558,0.6335012594458438,0.5269774751178627,53.78125,107.5625,0.47073304157549234,1.0837531486146095,0.9015191199580932,4688.40625,9376.8125,41.036378555798684,94.47670025188917,78.59036144578313,0.3332622359677129,0.5208747514910537,0.3391525503555898,0.5258570598489251
86f046207ffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,3,4,0,0,0,0,0,0,1,2,2,2,0,0,0,0,0,11,-77.39039850072838,38.87406575488239,"((39.02396139017536, -77.40177370464949), (38.988371347186764, -77.36746760483578), (38.83891102703197, -77.35606918192707), (38.724401154350666, -77.37893714919039), (38.75931145438905, -77.41328847918976), (38.90941296476403, -77.42472675764887), (39.02396139017536, -77.40177370464949))",0.0,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365,,,,,,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,0.36363636363636365,,0.42857142857142855,
86f046217ffffff,2873.0,14.0,30.0,2.0,0.0,34.0,18.0,30.0,292,560,325,189,4597,1,5,3,0,21,153,294,189,105,2123,1,3,1,0,9,5972,-77.37877997911286,39.138060376136366,"((39.28797659117178, -77.39000613324562), (39.25171166293014, -77.35574590781665), (39.10222995338451, -77.34449611866826), (38.988371347186764, -77.36746760483578), (39.02396139017536, -77.40177370464949), (39.17408653899912, -77.41306258748838), (39.28797659117178, -77.39000613324562))",0.048894842598794376,0.09377093101138648,0.0544206296048225,0.031647689216342936,0.7697588747488279,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.0,0.6428571428571429,0.05325443786982249,0.10233205708318831,0.06578489383919248,0.036547163243995824,0.7389488339714584,0.03333333333333333,0.16666666666666666,0.1,0.0,0.7,1436.5,,84.5,159.61111111111111,95.76666666666667,7.0,,0.4117647058823529,0.7777777777777778,0.4666666666666667,15.0,,0.8823529411764706,1.6666666666666667,1.0,2986.0,,175.64705882352942,331.77777777777777,199.06666666666666,0.14819156061620897,0.2857142857142857,0.16811695092238077,0.26666666666666666
86f04621fffffff,191.0,1.0,2.0,0.0,0.0,5.0,5.0,3.0,4,14,8,17,171,0,1,0,0,1,4,13,5,17,152,0,1,0,0,0,214,-77.33316038092664,38.95297464320274,"((39.10222995338451, -77.34449611866826), (39.06659370759785, -77.31021107186405), (38.91776973385199, -77.29885209770676), (38.80394723950455, -77.32173886554328), (38.83891102703197, -77.35606918192707), (38.988371347186764, -77.36746760483578), (39.10222995338451, -77.34449611866826))",0.018691588785046728,0.06542056074766354,0.037383177570093455,0.0794392523364486,0.7990654205607477,0.0,1.0,0.0,0.0,0.0,0.020942408376963352,0.06806282722513089,0.02617801047120419,0.08900523560209424,0.7958115183246073,0.0,0.5,0.0,0.0,0.5,,,38.2,38.2,63.666666666666664,,,0.2,0.2,0.3333333333333333,,,0.4,0.4,0.6666666666666666,,,42.8,42.8,71.33333333333333,0.10280373831775699,1.0,0.09424083769633508,0.5
86f046237ffffff,280.0,10.0,24.0,0.0,3.0,15.0,13.0,14.0,32,105,79,25,576,0,4,0,1,19,8,37,34,9,190,0,2,0,1,7,820,-77.43607861514653,39.05974633286008,"((39.21031002162495, -77.44734387763933), (39.17408653899912, -77.41306258748838), (39.02396139017536, -77.40177370464949), (38.90941296476403, -77.42472675764887), (38.94495421472847, -77.4590538879584), (39.095727752464704, -77.47038227066409), (39.21031002162495, -77.44734387763933))",0.03902439024390244,0.12804878048780488,0.09634146341463415,0.03048780487804878,0.7024390243902439,0.0,0.2,0.0,0.1,0.7,0.02857142857142857,0.13214285714285715,0.12142857142857143,0.03214285714285714,0.6785714285714286,0.0,0.16666666666666666,0.0,0.041666666666666664,0.7916666666666666,,93.33333333333333,18.666666666666668,21.53846153846154,20.0,,3.3333333333333335,0.6666666666666666,0.7692307692307693,0.7142857142857143,,8.0,1.6,1.8461538461538463,1.7142857142857142,,273.3333333333333,54.666666666666664,63.07692307692308,58.57142857142857,0.22439024390243903,0.2,0.25357142857142856,0.16666666666666666
86f046287ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-77.30955802574553,39.47767810229171,"((39.62696340933759, -77.32059746546604), (39.58999673706459, -77.28640485923238), (39.44114108533109, -77.27534136231698), (39.32861309901456, -77.29843267487371), (39.36491699130247, -77.33267181567534), (39.51441326761984, -77.34377324866004), (39.62696340933759, -77.32059746546604))",0.0,0.5,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,
86f04628fffffff,25179.0,497.0,890.0,21.0,91.0,1241.0,635.0,849.0,4987,20974,8828,5041,29376,23,388,111,22,346,1683,7654,3409,1871,10431,17,197,70,12,201,69395,-77.26419222307338,39.29250500344755,"((39.44114108533109, -77.27534136231698), (39.404800647317465, -77.24112332553275), (39.256591153334504, -77.22995052650323), (39.144090002097926, -77.2529576067124), (39.17976992567519, -77.28722157857743), (39.32861309901456, -77.29843267487371), (39.44114108533109, -77.27534136231698))",0.07186396714460697,0.3022407954463578,0.12721377620866056,0.07264212119028748,0.42331580085020537,0.03420523138832998,0.3963782696177062,0.14084507042253522,0.02414486921529175,0.4044265593561368,0.06684141546526867,0.3039834782954049,0.13539060328051153,0.07430795504189999,0.4142737995949005,0.025842696629213482,0.43595505617977526,0.12471910112359551,0.024719101123595506,0.3887640449438202,1199.0,276.6923076923077,20.28928283642224,39.651968503937006,29.657243816254418,23.666666666666668,5.461538461538462,0.40048348106365833,0.7826771653543307,0.585394581861013,42.38095238095238,9.780219780219781,0.717163577759871,1.4015748031496063,1.0482921083627796,3304.5238095238096,762.5824175824176,55.91861402095085,109.28346456692914,81.73733804475854,0.4294545716550183,0.5372233400402414,0.4393740815759164,0.5606741573033708
86f0462a7ffffff,9.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0,4,3,2,11,0,0,1,0,0,0,1,2,0,5,0,0,1,0,0,20,-77.36690957880009,39.40141824781758,"((39.55134816715354, -77.37798696344322), (39.51441326761984, -77.34377324866004), (39.36491699130247, -77.33267181567534), (39.25171166293014, -77.35574590781665), (39.28797659117178, -77.39000613324562), (39.43811845251615, -77.40114589711509), (39.55134816715354, -77.37798696344322))",0.0,0.2,0.15,0.1,0.55,0.0,0.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.0,0.0,1.0,0.0,0.0,,,3.0,,9.0,,,0.3333333333333333,,1.0,,,0.3333333333333333,,1.0,,,6.666666666666667,,20.0,0.35,1.0,0.3333333333333333,1.0
86f0462afffffff,1518.0,14.0,26.0,0.0,2.0,107.0,66.0,87.0,270,569,330,213,2489,0,11,3,1,11,110,240,158,80,922,0,7,3,1,3,3880,-77.32148436752888,39.21564329623663,"((39.36491699130247, -77.33267181567534), (39.32861309901456, -77.29843267487371), (39.17976992567519, -77.28722157857743), (39.06659370759785, -77.31021107186405), (39.10222995338451, -77.34449611866826), (39.25171166293014, -77.35574590781665), (39.36491699130247, -77.33267181567534))",0.06958762886597938,0.14664948453608248,0.08505154639175258,0.054896907216494845,0.6414948453608248,0.0,0.5,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.07246376811594203,0.15810276679841898,0.10408432147562582,0.052700922266139656,0.6073781291172595,0.0,0.4230769230769231,0.11538461538461539,0.038461538461538464,0.4230769230769231,,759.0,14.186915887850468,23.0,17.448275862068964,,7.0,0.1308411214953271,0.21212121212121213,0.16091954022988506,,13.0,0.24299065420560748,0.3939393939393939,0.2988505747126437,,1940.0,36.26168224299065,58.78787878787879,44.59770114942529,0.23170103092783506,0.7142857142857143,0.2621870882740448,0.5384615384615384
86f0462c7ffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-77.23023261032492,38.84792920191675,"((38.99589757560896, -77.24163767981689), (38.96083464376656, -77.20734946381127), (38.813290570328725, -77.19592153359935), (38.70018634253766, -77.21874256751333), (38.73458639904458, -77.25307549509395), (38.88275509087433, -77.26454281953), (38.99589757560896, -77.24163767981689))",0.0,1.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
86f0462d7ffffff,55098.0,1348.0,2647.0,37.0,49.0,2583.0,1070.0,1351.0,12368,39206,26898,10215,56870,88,1047,553,114,839,4416,14512,10381,3842,21724,58,448,309,58,472,145815,-77.21869251724465,39.108601992420745,"((39.256591153334504, -77.22995052650323), (39.22087001344403, -77.1957076509486), (39.07330437941747, -77.18442637505086), (38.96083464376656, -77.20734946381127), (38.99589757560896, -77.24163767981689), (39.144090002097926, -77.2529576067124), (39.256591153334504, -77.22995052650323))",0.08481980591845832,0.26887494427870934,0.18446661866063163,0.07005452113980043,0.39001474471076364,0.04302670623145401,0.3323442136498516,0.22922848664688428,0.04302670623145401,0.35014836795252224,0.08014809974953718,0.2633852408435878,0.1884097426403862,0.06973029874042615,0.3942792841845439,0.03324518322629392,0.3955421231582924,0.2089157536834152,0.043067623724971665,0.31696259916887043,1489.1351351351352,1124.4489795918366,21.33101045296167,51.493457943925236,40.78312361213916,36.432432432432435,27.510204081632654,0.5218737901664731,1.2598130841121495,0.997779422649889,71.54054054054055,54.02040816326531,1.0247773906310491,2.4738317757009347,1.9592894152479645,3940.945945945946,2975.816326530612,56.451800232288036,136.27570093457945,107.93116210214656,0.45334156293934097,0.5615727002967359,0.45179498348397396,0.6044578768417076
86f0462dfffffff,5433.0,50.0,73.0,4.0,3.0,434.0,167.0,222.0,1410,1782,1109,1129,9016,2,27,3,5,36,576,628,476,422,3306,1,18,3,3,25,14481,-77.17306031993147,38.92595979720285,"((39.07330437941747, -77.18442637505086), (39.038195661520575, -77.15015924457893), (38.89127155220487, -77.13877031173726), (38.77883771496435, -77.16160965244616), (38.813290570328725, -77.19592153359935), (38.96083464376656, -77.20734946381127), (39.07330437941747, -77.18442637505086))",0.09736896623161384,0.12305779987569919,0.07658310890131897,0.07796422898971066,0.6226089358469719,0.02,0.36,0.06,0.06,0.5,0.1060187741579238,0.11558991349162526,0.0876127369777287,0.07767347690042334,0.6085035891772501,0.0273972602739726,0.3698630136986301,0.0410958904109589,0.0684931506849315,0.4931506849315068,1358.25,1811.0,12.518433179723502,32.532934131736525,24.472972972972972,12.5,16.666666666666668,0.1152073732718894,0.2994011976047904,0.22522522522522523,18.25,24.333333333333332,0.16820276497695852,0.437125748502994,0.32882882882882886,3620.25,4827.0,33.366359447004605,86.7125748502994,65.22972972972973,0.19964090877701818,0.42,0.20320265046935396,0.410958904109589
86f0462f7ffffff,7022.0,58.0,132.0,7.0,6.0,299.0,163.0,220.0,1838,4177,2024,1344,9475,10,47,14,5,56,633,1493,803,495,3576,3,21,5,2,27,18898,-77.27592490396907,39.03115009192665,"((39.17976992567519, -77.28722157857743), (39.144090002097926, -77.2529576067124), (38.99589757560896, -77.24163767981689), (38.88275509087433, -77.26454281953), (38.91776973385199, -77.29885209770676), (39.06659370759785, -77.31021107186405), (39.17976992567519, -77.28722157857743))",0.09725896920309027,0.2210286802836279,0.10710128055878929,0.0711186368927929,0.5013758069636999,0.05172413793103448,0.3620689655172414,0.08620689655172414,0.034482758620689655,0.46551724137931033,0.09014525776132155,0.21261748789518656,0.11435488464824836,0.07049273711193392,0.5092566220450014,0.07575757575757576,0.3560606060606061,0.10606060606060606,0.03787878787878788,0.42424242424242425,1003.1428571428571,1170.3333333333333,23.48494983277592,43.079754601226995,31.918181818181818,8.285714285714286,9.666666666666666,0.1939799331103679,0.3558282208588957,0.2636363636363636,18.857142857142858,22.0,0.4414715719063545,0.8098159509202454,0.6,2699.714285714286,3149.6666666666665,63.20401337792642,115.93865030674847,85.9,0.3281299608424172,0.4482758620689655,0.3269723725434349,0.46212121212121215
86f046317ffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,6,-77.53898555186623,39.1682864152828,"((39.3201804367128, -77.55017917037591), (39.283355348592615, -77.51590223637973), (39.13190724295995, -77.50468460509174), (39.016625150104204, -77.5277045076314), (39.05275803526443, -77.5620278653254), (39.20486689755699, -77.57328504396529), (39.3201804367128, -77.55017917037591))",0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.5,,,,,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,3.0,,,,,0.0,,,,,0.0,,,,,6.0,0.16666666666666666,,0.3333333333333333,
86f046387ffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,9,-77.46961392847582,39.51212212580446,"((39.66336738006791, -77.48061837582466), (39.62582359554105, -77.44640959581643), (39.4750192060144, -77.43538070302691), (39.36110247657032, -77.45852237248813), (39.39796664780821, -77.49277825163608), (39.54942884647223, -77.5038455049299), (39.66336738006791, -77.48061837582466))",0.2222222222222222,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,,,,,,0.25,0.75,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666667,,0.75,
86f04638fffffff,361.0,2.0,3.0,1.0,0.0,22.0,8.0,10.0,16,119,56,20,875,0,1,0,0,2,2,48,32,11,265,0,1,0,0,1,1092,-77.42426497717008,39.324439662856385,"((39.4750192060144, -77.43538070302691), (39.43811845251615, -77.40114589711509), (39.28797659117178, -77.39000613324562), (39.17408653899912, -77.41306258748838), (39.21031002162495, -77.44734387763933), (39.36110247657032, -77.45852237248813), (39.4750192060144, -77.43538070302691))",0.014652014652014652,0.10897435897435898,0.05128205128205128,0.018315018315018316,0.8012820512820513,0.0,0.5,0.0,0.0,0.5,0.00554016620498615,0.1329639889196676,0.0886426592797784,0.030470914127423823,0.7340720221606648,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,361.0,,16.40909090909091,45.125,36.1,2.0,,0.09090909090909091,0.25,0.2,3.0,,0.13636363636363635,0.375,0.3,1092.0,,49.63636363636363,136.5,109.2,0.16025641025641024,0.5,0.22160664819944598,0.3333333333333333
86f0463a7ffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-77.52703254658225,39.43503380919068,"((39.58694101991852, -77.53807536337905), (39.54942884647223, -77.5038455049299), (39.39796664780821, -77.49277825163608), (39.283355348592615, -77.51590223637973), (39.3201804367128, -77.55017917037591), (39.47230561068889, -77.56128518882124), (39.58694101991852, -77.53807536337905))",0.0,1.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,
86f0463afffffff,24.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0,6,5,0,27,0,0,0,0,1,0,5,2,0,17,0,0,0,0,0,38,-77.4816237829581,39.2467324203861,"((39.39796664780821, -77.49277825163608), (39.36110247657032, -77.45852237248813), (39.21031002162495, -77.44734387763933), (39.095727752464704, -77.47038227066409), (39.13190724295995, -77.50468460509174), (39.283355348592615, -77.51590223637973), (39.39796664780821, -77.49277825163608))",0.0,0.15789473684210525,0.13157894736842105,0.0,0.7105263157894737,,,,,,0.0,0.20833333333333334,0.08333333333333333,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,1.0,,,24.0,24.0,12.0,,,0.0,0.0,0.0,,,1.0,1.0,0.5,,,38.0,38.0,19.0,0.2894736842105263,,0.2916666666666667,0.0
